pageid,title,wikidata,label
392341,Ismaïl Omar Guelleh,Q57390,Ismail Omar Guelleh
5543343,Mahamoud Ali Youssouf,Q58256,Mahamoud Ali Youssouf
38982292,Abdoulkader Kamil Mohamed,Q10522744,Abdoulkader Kamil Mohamed
